year,system,system_name,subject,grade,student_group,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2022,796,Germantown,HS English,9th through 12th,English Learners with Transitional 1-4,13,**,**,**,**,**,**,**,**,23.1
2022,796,Germantown,HS English,9th through 12th,Students with Disabilities,91,**,**,**,**,**,**,**,**,16.5
2022,796,Germantown,HS English,9th through 12th,Super Subgroup,317,29,153,106,29,9.2,48.3,33.4,9.1,42.6
2022,796,Germantown,HS Math,9th through 12th,All Students,1347,453,412,381,101,33.6,30.6,28.3,7.5,35.8
2022,796,Germantown,HS Math,9th through 12th,Black/Hispanic/Native American,302,161,77,51,13,53.3,25.5,16.9,4.3,21.2
2022,796,Germantown,HS Math,9th through 12th,Economically Disadvantaged,77,46,13,13,5,59.7,16.9,16.9,6.5,23.4
2022,796,Germantown,HS Math,9th through 12th,English Learners with Transitional 1-4,15,**,**,**,**,**,**,**,**,13.3
2022,796,Germantown,HS Math,9th through 12th,Students with Disabilities,106,**,**,**,**,**,**,**,**,8.5
2022,796,Germantown,HS Math,9th through 12th,Super Subgroup,413,232,97,68,16,56.1,23.5,16.5,3.9,20.3
2022,796,Germantown,Math,3rd through 5th,All Students,1300,93,269,491,447,7.1,20.7,37.8,34.4,72.2
2022,796,Germantown,Math,3rd through 5th,Black/Hispanic/Native American,161,26,49,48,38,16.2,30.4,29.8,23.6,53.4
2022,796,Germantown,Math,3rd through 5th,Economically Disadvantaged,42,11,16,12,3,26.2,38.1,28.6,7.1,35.7
2022,796,Germantown,Math,3rd through 5th,English Learners with Transitional 1-4,42,8,12,13,9,19,28.6,31,21.4,52.4
2022,796,Germantown,Math,3rd through 5th,Students with Disabilities,125,40,41,31,13,32,32.8,24.8,10.4,35.2
2022,796,Germantown,Math,3rd through 5th,Super Subgroup,318,66,99,94,59,20.7,31.1,29.6,18.6,48.1
2022,796,Germantown,Math,3rd through 8th,All Students,2589,255,698,1014,622,9.8,27,39.2,24,63.2
2022,796,Germantown,Math,3rd through 8th,Black/Hispanic/Native American,374,70,141,116,47,18.7,37.7,31,12.6,43.6
2022,796,Germantown,Math,3rd through 8th,Economically Disadvantaged,114,34,48,27,5,29.8,42.1,23.7,4.4,28.1
2022,796,Germantown,Math,3rd through 8th,English Learners with Transitional 1-4,85,21,28,21,15,24.8,32.9,24.7,17.6,42.4
2022,796,Germantown,Math,3rd through 8th,Students with Disabilities,223,88,77,42,16,39.5,34.5,18.8,7.2,26
2022,796,Germantown,Math,3rd through 8th,Super Subgroup,673,165,244,186,78,24.5,36.3,27.6,11.6,39.2
2022,796,Germantown,Math,6th through 8th,All Students,1289,162,429,523,175,12.5,33.3,40.6,13.6,54.2
2022,796,Germantown,Math,6th through 8th,Black/Hispanic/Native American,213,44,92,68,9,20.7,43.2,31.9,4.2,36.2
2022,796,Germantown,Math,6th through 8th,Economically Disadvantaged,72,23,32,15,2,32,44.4,20.8,2.8,23.6
2022,796,Germantown,Math,6th through 8th,English Learners with Transitional 1-4,43,13,16,8,6,30.2,37.2,18.6,14,32.6
2022,796,Germantown,Math,6th through 8th,Students with Disabilities,98,48,36,11,3,49,36.7,11.2,3.1,14.3
2022,796,Germantown,Math,6th through 8th,Super Subgroup,355,99,145,92,19,27.9,40.8,25.9,5.4,31.3
2022,796,Germantown,Science,3rd through 5th,All Students,1290,62,258,657,313,4.8,20,50.9,24.3,75.2
2022,796,Germantown,Science,3rd through 5th,Black/Hispanic/Native American,159,16,46,74,23,10.1,28.9,46.5,14.5,61
2022,796,Germantown,Science,3rd through 5th,Economically Disadvantaged,41,5,23,10,3,12.2,56.1,24.4,7.3,31.7
2022,796,Germantown,Science,3rd through 5th,English Learners with Transitional 1-4,41,10,8,18,5,24.4,19.5,43.9,12.2,56.1
2022,796,Germantown,Science,3rd through 5th,Students with Disabilities,117,21,48,38,10,18,41,32.5,8.5,41
2022,796,Germantown,Science,3rd through 5th,Super Subgroup,310,41,103,127,39,13.2,33.2,41,12.6,53.5
2022,796,Germantown,Science,3rd through 8th,All Students,2443,172,589,1171,511,7.1,24.1,47.9,20.9,68.8
2022,796,Germantown,Science,3rd through 8th,Black/Hispanic/Native American,362,42,131,151,38,11.6,36.2,41.7,10.5,52.2
2022,796,Germantown,Science,3rd through 8th,Economically Disadvantaged,110,22,52,32,4,20,47.3,29.1,3.6,32.7
2022,796,Germantown,Science,3rd through 8th,English Learners with Transitional 1-4,82,23,22,31,6,28.1,26.8,37.8,7.3,45.1
2022,796,Germantown,Science,3rd through 8th,Students with Disabilities,213,50,95,56,12,23.5,44.6,26.3,5.6,31.9
2022,796,Germantown,Science,3rd through 8th,Super Subgroup,649,103,246,242,58,15.9,37.9,37.3,8.9,46.2
2022,796,Germantown,Science,6th through 8th,All Students,1153,110,331,514,198,9.5,28.7,44.6,17.2,61.8
2022,796,Germantown,Science,6th through 8th,Black/Hispanic/Native American,203,26,85,77,15,12.8,41.9,37.9,7.4,45.3
2022,796,Germantown,Science,6th through 8th,Economically Disadvantaged,69,17,29,22,1,24.7,42,31.9,1.4,33.3
2022,796,Germantown,Science,6th through 8th,English Learners with Transitional 1-4,41,13,14,13,1,31.8,34.1,31.7,2.4,34.1
2022,796,Germantown,Science,6th through 8th,Students with Disabilities,96,29,47,18,2,30.1,49,18.8,2.1,20.8
2022,796,Germantown,Science,6th through 8th,Super Subgroup,339,62,143,115,19,18.3,42.2,33.9,5.6,39.5
2022,796,Germantown,Social Studies,3rd through 8th,All Students,1281,105,284,638,254,8.2,22.2,49.8,19.8,69.6
2022,796,Germantown,Social Studies,3rd through 8th,Black/Hispanic/Native American,214,25,65,103,21,11.7,30.4,48.1,9.8,57.9
2022,796,Germantown,Social Studies,3rd through 8th,Economically Disadvantaged,70,15,36,18,1,21.5,51.4,25.7,1.4,27.1
2022,796,Germantown,Social Studies,3rd through 8th,English Learners with Transitional 1-4,43,13,13,14,3,30.2,30.2,32.6,7,39.5
2022,796,Germantown,Social Studies,3rd through 8th,Students with Disabilities,97,37,39,15,6,38.1,40.2,15.5,6.2,21.6
2022,796,Germantown,Social Studies,3rd through 8th,Super Subgroup,353,64,122,136,31,18.1,34.6,38.5,8.8,47.3
2022,796,Germantown,Social Studies,6th through 8th,All Students,1281,105,284,638,254,8.2,22.2,49.8,19.8,69.6
2022,796,Germantown,Social Studies,6th through 8th,Black/Hispanic/Native American,214,25,65,103,21,11.7,30.4,48.1,9.8,57.9
2022,796,Germantown,Social Studies,6th through 8th,Economically Disadvantaged,70,15,36,18,1,21.5,51.4,25.7,1.4,27.1
2022,796,Germantown,Social Studies,6th through 8th,English Learners with Transitional 1-4,43,13,13,14,3,30.2,30.2,32.6,7,39.5
2022,796,Germantown,Social Studies,6th through 8th,Students with Disabilities,97,37,39,15,6,38.1,40.2,15.5,6.2,21.6
2022,796,Germantown,Social Studies,6th through 8th,Super Subgroup,353,64,122,136,31,18.1,34.6,38.5,8.8,47.3
2022,796,Germantown,US History,9th through 12th,All Students,282,62,97,99,24,22,34.4,35.1,8.5,43.6
2022,796,Germantown,US History,9th through 12th,Black/Hispanic/Native American,68,20,27,16,5,29.4,39.7,23.5,7.4,30.9
2022,796,Germantown,US History,9th through 12th,Economically Disadvantaged,15,**,**,**,**,**,**,**,**,26.7
2022,796,Germantown,US History,9th through 12th,English Learners with Transitional 1-4,2,*,*,*,*,*,*,*,*,*
2022,796,Germantown,US History,9th through 12th,Students with Disabilities,29,**,**,**,**,**,**,**,**,10.3
2022,796,Germantown,US History,9th through 12th,Super Subgroup,95,35,34,21,5,36.8,35.8,22.1,5.3,27.4
2022,797,Lakeland,ELA,3rd through 5th,All Students,633,39,172,274,148,6.1,27.2,43.3,23.4,66.7
2022,797,Lakeland,ELA,3rd through 5th,Black/Hispanic/Native American,166,19,57,59,31,11.5,34.3,35.5,18.7,54.2
2022,797,Lakeland,ELA,3rd through 5th,Economically Disadvantaged,51,8,19,17,7,15.7,37.3,33.3,13.7,47.1
2022,797,Lakeland,ELA,3rd through 5th,English Learners with Transitional 1-4,64,8,19,25,12,12.4,29.7,39.1,18.8,57.8
2022,797,Lakeland,ELA,3rd through 5th,Students with Disabilities,69,18,30,16,5,26.1,43.5,23.2,7.2,30.4
2022,797,Lakeland,ELA,3rd through 5th,Super Subgroup,265,31,97,93,44,11.7,36.6,35.1,16.6,51.7
2022,797,Lakeland,ELA,3rd through 8th,All Students,1268,108,420,503,237,8.5,33.1,39.7,18.7,58.4
2022,797,Lakeland,ELA,3rd through 8th,Black/Hispanic/Native American,323,55,135,95,38,17,41.8,29.4,11.8,41.2
2022,797,Lakeland,ELA,3rd through 8th,Economically Disadvantaged,104,18,45,32,9,17.2,43.3,30.8,8.7,39.4
2022,797,Lakeland,ELA,3rd through 8th,English Learners with Transitional 1-4,109,19,44,33,13,17.4,40.4,30.3,11.9,42.2
2022,797,Lakeland,ELA,3rd through 8th,Students with Disabilities,119,42,44,25,8,35.3,37,21,6.7,27.7
2022,797,Lakeland,ELA,3rd through 8th,Super Subgroup,490,80,202,151,57,16.4,41.2,30.8,11.6,42.4
2022,797,Lakeland,ELA,6th through 8th,All Students,635,69,248,229,89,10.8,39.1,36.1,14,50.1
2022,797,Lakeland,ELA,6th through 8th,Black/Hispanic/Native American,157,36,78,36,7,22.9,49.7,22.9,4.5,27.4
2022,797,Lakeland,ELA,6th through 8th,Economically Disadvantaged,53,10,26,15,2,18.8,49.1,28.3,3.8,32.1
2022,797,Lakeland,ELA,6th through 8th,English Learners with Transitional 1-4,45,11,25,8,1,24.4,55.6,17.8,2.2,20
2022,797,Lakeland,ELA,6th through 8th,Students with Disabilities,50,24,14,9,3,48,28,18,6,24
2022,797,Lakeland,ELA,6th through 8th,Super Subgroup,225,49,105,58,13,21.7,46.7,25.8,5.8,31.6
2022,797,Lakeland,Math,3rd through 5th,All Students,632,37,128,242,225,5.8,20.3,38.3,35.6,73.9
2022,797,Lakeland,Math,3rd through 5th,Black/Hispanic/Native American,168,18,49,56,45,10.7,29.2,33.3,26.8,60.1
2022,797,Lakeland,Math,3rd through 5th,Economically Disadvantaged,51,8,17,15,11,15.7,33.3,29.4,21.6,51
2022,797,Lakeland,Math,3rd through 5th,English Learners with Transitional 1-4,65,2,21,25,17,3,32.3,38.5,26.2,64.6
2022,797,Lakeland,Math,3rd through 5th,Students with Disabilities,69,21,20,18,10,30.4,29,26.1,14.5,40.6
2022,797,Lakeland,Math,3rd through 5th,Super Subgroup,267,33,77,90,67,12.4,28.8,33.7,25.1,58.8
2022,797,Lakeland,Math,3rd through 8th,All Students,1263,141,332,453,337,11.1,26.3,35.9,26.7,62.5
2022,797,Lakeland,Math,3rd through 8th,Black/Hispanic/Native American,324,62,109,95,58,19.2,33.6,29.3,17.9,47.2
2022,797,Lakeland,Math,3rd through 8th,Economically Disadvantaged,104,22,39,29,14,21.1,37.5,27.9,13.5,41.3
2022,797,Lakeland,Math,3rd through 8th,English Learners with Transitional 1-4,110,13,42,35,20,11.8,38.2,31.8,18.2,50
2022,797,Lakeland,Math,3rd through 8th,Students with Disabilities,119,42,36,25,16,35.3,30.3,21,13.4,34.5
2022,797,Lakeland,Math,3rd through 8th,Super Subgroup,491,94,159,149,89,19.2,32.4,30.3,18.1,48.5
2022,797,Lakeland,Math,6th through 8th,All Students,631,104,204,211,112,16.6,32.3,33.4,17.7,51.2
2022,797,Lakeland,Math,6th through 8th,Black/Hispanic/Native American,156,44,60,39,13,28.2,38.5,25,8.3,33.3
2022,797,Lakeland,Math,6th through 8th,Economically Disadvantaged,53,14,22,14,3,26.4,41.5,26.4,5.7,32.1
2022,797,Lakeland,Math,6th through 8th,English Learners with Transitional 1-4,45,11,21,10,3,24.4,46.7,22.2,6.7,28.9
2022,797,Lakeland,Math,6th through 8th,Students with Disabilities,50,21,16,7,6,42,32,14,12,26
2022,797,Lakeland,Math,6th through 8th,Super Subgroup,224,61,82,59,22,27.3,36.6,26.3,9.8,36.2
2022,797,Lakeland,Science,3rd through 5th,All Students,632,27,115,319,171,4.2,18.2,50.5,27.1,77.5
2022,797,Lakeland,Science,3rd through 5th,Black/Hispanic/Native American,167,12,47,84,24,7.2,28.1,50.3,14.4,64.7
2022,797,Lakeland,Science,3rd through 5th,Economically Disadvantaged,51,6,14,23,8,11.7,27.5,45.1,15.7,60.8
2022,797,Lakeland,Science,3rd through 5th,English Learners with Transitional 1-4,65,4,9,42,10,6.2,13.8,64.6,15.4,80
2022,797,Lakeland,Science,3rd through 5th,Students with Disabilities,68,12,23,23,10,17.7,33.8,33.8,14.7,48.5
2022,797,Lakeland,Science,3rd through 5th,Super Subgroup,265,21,70,134,40,7.9,26.4,50.6,15.1,65.7
2022,797,Lakeland,Science,3rd through 8th,All Students,1225,77,332,574,242,6.2,27.1,46.9,19.8,66.6
2022,797,Lakeland,Science,3rd through 8th,Black/Hispanic/Native American,320,35,120,132,33,10.9,37.5,41.3,10.3,51.6
2022,797,Lakeland,Science,3rd through 8th,Economically Disadvantaged,103,15,37,43,8,14.6,35.9,41.7,7.8,49.5
2022,797,Lakeland,Science,3rd through 8th,English Learners with Transitional 1-4,110,14,32,54,10,12.7,29.1,49.1,9.1,58.2
2022,797,Lakeland,Science,3rd through 8th,Students with Disabilities,116,22,47,33,14,19,40.5,28.4,12.1,40.5
2022,797,Lakeland,Science,3rd through 8th,Super Subgroup,483,54,170,206,53,11.1,35.2,42.7,11,53.6
2022,797,Lakeland,Science,6th through 8th,All Students,593,50,217,255,71,8.4,36.6,43,12,55
2022,797,Lakeland,Science,6th through 8th,Black/Hispanic/Native American,153,23,73,48,9,15,47.7,31.4,5.9,37.3
2022,797,Lakeland,Science,6th through 8th,Economically Disadvantaged,52,**,**,**,**,**,**,**,**,38.5
2022,797,Lakeland,Science,6th through 8th,English Learners with Transitional 1-4,45,**,**,**,**,**,**,**,**,26.7
2022,797,Lakeland,Science,6th through 8th,Students with Disabilities,48,10,24,10,4,20.9,50,20.8,8.3,29.2
2022,797,Lakeland,Science,6th through 8th,Super Subgroup,218,33,100,72,13,15.1,45.9,33,6,39
2022,797,Lakeland,Social Studies,3rd through 8th,All Students,633,62,156,289,126,9.8,24.6,45.7,19.9,65.6
2022,797,Lakeland,Social Studies,3rd through 8th,Black/Hispanic/Native American,156,29,48,60,19,18.5,30.8,38.5,12.2,50.6
2022,797,Lakeland,Social Studies,3rd through 8th,Economically Disadvantaged,53,10,18,24,1,18.8,34,45.3,1.9,47.2
2022,797,Lakeland,Social Studies,3rd through 8th,English Learners with Transitional 1-4,45,7,16,19,3,15.5,35.6,42.2,6.7,48.9
2022,797,Lakeland,Social Studies,3rd through 8th,Students with Disabilities,50,12,20,13,5,24,40,26,10,36
2022,797,Lakeland,Social Studies,3rd through 8th,Super Subgroup,224,34,75,90,25,15.1,33.5,40.2,11.2,51.3
2022,797,Lakeland,Social Studies,6th through 8th,All Students,633,62,156,289,126,9.8,24.6,45.7,19.9,65.6
2022,797,Lakeland,Social Studies,6th through 8th,Black/Hispanic/Native American,156,29,48,60,19,18.5,30.8,38.5,12.2,50.6
2022,797,Lakeland,Social Studies,6th through 8th,Economically Disadvantaged,53,10,18,24,1,18.8,34,45.3,1.9,47.2
2022,797,Lakeland,Social Studies,6th through 8th,English Learners with Transitional 1-4,45,7,16,19,3,15.5,35.6,42.2,6.7,48.9
2022,797,Lakeland,Social Studies,6th through 8th,Students with Disabilities,50,12,20,13,5,24,40,26,10,36
2022,797,Lakeland,Social Studies,6th through 8th,Super Subgroup,224,34,75,90,25,15.1,33.5,40.2,11.2,51.3
2022,798,Millington Municipal Schools,Biology I,9th through 12th,All Students,201,54,72,66,9,26.9,35.8,32.8,4.5,37.3
2022,798,Millington Municipal Schools,Biology I,9th through 12th,Black/Hispanic/Native American,122,44,46,30,2,36.1,37.7,24.6,1.6,26.2
2022,798,Millington Municipal Schools,Biology I,9th through 12th,Economically Disadvantaged,64,28,24,10,2,43.8,37.5,15.6,3.1,18.8
2022,798,Millington Municipal Schools,Biology I,9th through 12th,English Learners with Transitional 1-4,8,*,*,*,*,*,*,*,*,*
2022,798,Millington Municipal Schools,Biology I,9th through 12th,Students with Disabilities,16,12,1,2,1,74.9,6.3,12.5,6.3,18.8
2022,798,Millington Municipal Schools,Biology I,9th through 12th,Super Subgroup,143,49,52,39,3,34.2,36.4,27.3,2.1,29.4
2022,798,Millington Municipal Schools,ELA,3rd through 5th,All Students,516,134,212,135,35,25.9,41.1,26.2,6.8,32.9
2022,798,Millington Municipal Schools,ELA,3rd through 5th,Black/Hispanic/Native American,292,91,122,66,13,31.1,41.8,22.6,4.5,27.1
2022,798,Millington Municipal Schools,ELA,3rd through 5th,Economically Disadvantaged,205,71,78,50,6,34.7,38,24.4,2.9,27.3
2022,798,Millington Municipal Schools,ELA,3rd through 5th,English Learners with Transitional 1-4,24,7,8,8,1,29.2,33.3,33.3,4.2,37.5
2022,798,Millington Municipal Schools,ELA,3rd through 5th,Students with Disabilities,63,**,**,**,**,**,**,**,**,4.8
2022,798,Millington Municipal Schools,ELA,3rd through 5th,Super Subgroup,380,116,159,91,14,30.6,41.8,23.9,3.7,27.6
2022,798,Millington Municipal Schools,ELA,3rd through 8th,All Students,1050,269,479,246,56,25.7,45.6,23.4,5.3,28.8
2022,798,Millington Municipal Schools,ELA,3rd through 8th,Black/Hispanic/Native American,611,178,291,122,20,29.1,47.6,20,3.3,23.2
2022,798,Millington Municipal Schools,ELA,3rd through 8th,Economically Disadvantaged,400,138,170,85,7,34.4,42.5,21.3,1.8,23
2022,798,Millington Municipal Schools,ELA,3rd through 8th,English Learners with Transitional 1-4,61,18,29,13,1,29.6,47.5,21.3,1.6,23
2022,798,Millington Municipal Schools,ELA,3rd through 8th,Students with Disabilities,128,**,**,**,**,**,**,**,**,4.7
2022,798,Millington Municipal Schools,ELA,3rd through 8th,Super Subgroup,769,232,359,156,22,30.1,46.7,20.3,2.9,23.1
2022,798,Millington Municipal Schools,ELA,6th through 8th,All Students,534,135,267,111,21,25.3,50,20.8,3.9,24.7
2022,798,Millington Municipal Schools,ELA,6th through 8th,Black/Hispanic/Native American,319,87,169,56,7,27.2,53,17.6,2.2,19.7
2022,798,Millington Municipal Schools,ELA,6th through 8th,Economically Disadvantaged,195,**,**,**,**,**,**,**,**,18.5
2022,798,Millington Municipal Schools,ELA,6th through 8th,English Learners with Transitional 1-4,37,**,**,**,**,**,**,**,**,13.5
2022,798,Millington Municipal Schools,ELA,6th through 8th,Students with Disabilities,65,**,**,**,**,**,**,**,**,4.6
2022,798,Millington Municipal Schools,ELA,6th through 8th,Super Subgroup,389,116,200,65,8,29.8,51.4,16.7,2.1,18.8
2022,798,Millington Municipal Schools,HS English,9th through 12th,All Students,452,70,238,125,19,15.4,52.7,27.7,4.2,31.9
2022,798,Millington Municipal Schools,HS English,9th through 12th,Black/Hispanic/Native American,259,49,153,52,5,18.9,59.1,20.1,1.9,22
2022,798,Millington Municipal Schools,HS English,9th through 12th,Economically Disadvantaged,139,27,86,21,5,19.4,61.9,15.1,3.6,18.7
2022,798,Millington Municipal Schools,HS English,9th through 12th,English Learners with Transitional 1-4,14,**,**,**,**,**,**,**,**,14.3
2022,798,Millington Municipal Schools,HS English,9th through 12th,Students with Disabilities,40,**,**,**,**,**,**,**,**,7.5
2022,798,Millington Municipal Schools,HS English,9th through 12th,Super Subgroup,309,62,172,66,9,20,55.7,21.4,2.9,24.3
2022,798,Millington Municipal Schools,HS Math,9th through 12th,All Students,594,363,157,63,11,61.1,26.4,10.6,1.9,12.5
2022,798,Millington Municipal Schools,HS Math,9th through 12th,Black/Hispanic/Native American,350,**,**,**,**,**,**,**,**,8.6
2022,798,Millington Municipal Schools,HS Math,9th through 12th,Economically Disadvantaged,178,136,32,8,2,76.4,18,4.5,1.1,5.6
2022,798,Millington Municipal Schools,HS Math,9th through 12th,English Learners with Transitional 1-4,23,**,**,**,**,**,**,**,**,4.3
2022,798,Millington Municipal Schools,HS Math,9th through 12th,Students with Disabilities,44,**,**,**,**,**,**,**,**,2.3
2022,798,Millington Municipal Schools,HS Math,9th through 12th,Super Subgroup,408,**,**,**,**,**,**,**,**,8.8
2022,798,Millington Municipal Schools,Math,3rd through 5th,All Students,515,199,177,101,38,38.6,34.4,19.6,7.4,27
2022,798,Millington Municipal Schools,Math,3rd through 5th,Black/Hispanic/Native American,293,136,104,44,9,46.4,35.5,15,3.1,18.1
2022,798,Millington Municipal Schools,Math,3rd through 5th,Economically Disadvantaged,207,107,69,24,7,51.7,33.3,11.6,3.4,15
2022,798,Millington Municipal Schools,Math,3rd through 5th,English Learners with Transitional 1-4,24,12,4,6,2,50,16.7,25,8.3,33.3
2022,798,Millington Municipal Schools,Math,3rd through 5th,Students with Disabilities,65,50,9,5,1,77,13.8,7.7,1.5,9.2
2022,798,Millington Municipal Schools,Math,3rd through 5th,Super Subgroup,382,178,129,61,14,46.5,33.8,16,3.7,19.6
2022,798,Millington Municipal Schools,Math,3rd through 8th,All Students,1050,404,408,194,44,38.4,38.9,18.5,4.2,22.7
2022,798,Millington Municipal Schools,Math,3rd through 8th,Black/Hispanic/Native American,611,268,249,84,10,43.9,40.8,13.7,1.6,15.4
2022,798,Millington Municipal Schools,Math,3rd through 8th,Economically Disadvantaged,400,200,149,43,8,49.9,37.3,10.8,2,12.8
2022,798,Millington Municipal Schools,Math,3rd through 8th,English Learners with Transitional 1-4,61,28,17,13,3,45.9,27.9,21.3,4.9,26.2
2022,798,Millington Municipal Schools,Math,3rd through 8th,Students with Disabilities,131,**,**,**,**,**,**,**,**,8.4
2022,798,Millington Municipal Schools,Math,3rd through 8th,Super Subgroup,771,350,295,110,16,45.3,38.3,14.3,2.1,16.3
2022,798,Millington Municipal Schools,Math,6th through 8th,All Students,535,205,231,93,6,38.3,43.2,17.4,1.1,18.5
2022,798,Millington Municipal Schools,Math,6th through 8th,Black/Hispanic/Native American,318,**,**,**,**,**,**,**,**,12.9
2022,798,Millington Municipal Schools,Math,6th through 8th,Economically Disadvantaged,193,**,**,**,**,**,**,**,**,10.4
2022,798,Millington Municipal Schools,Math,6th through 8th,English Learners with Transitional 1-4,37,16,13,7,1,43.3,35.1,18.9,2.7,21.6
2022,798,Millington Municipal Schools,Math,6th through 8th,Students with Disabilities,66,**,**,**,**,**,**,**,**,7.6
2022,798,Millington Municipal Schools,Math,6th through 8th,Super Subgroup,389,**,**,**,**,**,**,**,**,13.1
2022,798,Millington Municipal Schools,Science,3rd through 5th,All Students,513,91,230,162,30,17.8,44.8,31.6,5.8,37.4
2022,798,Millington Municipal Schools,Science,3rd through 5th,Black/Hispanic/Native American,292,62,148,76,6,21.2,50.7,26,2.1,28.1
2022,798,Millington Municipal Schools,Science,3rd through 5th,Economically Disadvantaged,207,53,97,50,7,25.5,46.9,24.2,3.4,27.5
2022,798,Millington Municipal Schools,Science,3rd through 5th,English Learners with Transitional 1-4,24,5,10,8,1,20.8,41.7,33.3,4.2,37.5
2022,798,Millington Municipal Schools,Science,3rd through 5th,Students with Disabilities,65,**,**,**,**,**,**,**,**,12.3
2022,798,Millington Municipal Schools,Science,3rd through 5th,Super Subgroup,381,81,186,103,11,21.3,48.8,27,2.9,29.9
2022,798,Millington Municipal Schools,Science,3rd through 8th,All Students,1044,198,479,321,46,19,45.9,30.7,4.4,35.2
2022,798,Millington Municipal Schools,Science,3rd through 8th,Black/Hispanic/Native American,610,134,308,159,9,21.9,50.5,26.1,1.5,27.5
2022,798,Millington Municipal Schools,Science,3rd through 8th,Economically Disadvantaged,398,108,185,97,8,27.1,46.5,24.4,2,26.4
2022,798,Millington Municipal Schools,Science,3rd through 8th,English Learners with Transitional 1-4,61,14,28,16,3,23,45.9,26.2,4.9,31.1
2022,798,Millington Municipal Schools,Science,3rd through 8th,Students with Disabilities,127,56,55,14,2,44.1,43.3,11,1.6,12.6
2022,798,Millington Municipal Schools,Science,3rd through 8th,Super Subgroup,766,171,377,202,16,22.3,49.2,26.4,2.1,28.5
2022,798,Millington Municipal Schools,Science,6th through 8th,All Students,531,107,249,159,16,20.2,46.9,29.9,3,33
2022,798,Millington Municipal Schools,Science,6th through 8th,Black/Hispanic/Native American,318,**,**,**,**,**,**,**,**,27
2022,798,Millington Municipal Schools,Science,6th through 8th,Economically Disadvantaged,191,**,**,**,**,**,**,**,**,25.1
2022,798,Millington Municipal Schools,Science,6th through 8th,English Learners with Transitional 1-4,37,9,18,8,2,24.4,48.6,21.6,5.4,27
2022,798,Millington Municipal Schools,Science,6th through 8th,Students with Disabilities,62,28,26,6,2,45.2,41.9,9.7,3.2,12.9
2022,798,Millington Municipal Schools,Science,6th through 8th,Super Subgroup,385,90,191,99,5,23.4,49.6,25.7,1.3,27
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,All Students,536,113,220,173,30,21.1,41,32.3,5.6,37.9
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,Black/Hispanic/Native American,319,69,136,105,9,21.7,42.6,32.9,2.8,35.7
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,Economically Disadvantaged,195,57,84,43,11,29.2,43.1,22.1,5.6,27.7
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,English Learners with Transitional 1-4,37,9,14,12,2,24.4,37.8,32.4,5.4,37.8
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,Students with Disabilities,66,29,28,8,1,44,42.4,12.1,1.5,13.6
2022,798,Millington Municipal Schools,Social Studies,3rd through 8th,Super Subgroup,390,96,160,120,14,24.6,41,30.8,3.6,34.4
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,All Students,536,113,220,173,30,21.1,41,32.3,5.6,37.9
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,Black/Hispanic/Native American,319,69,136,105,9,21.7,42.6,32.9,2.8,35.7
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,Economically Disadvantaged,195,57,84,43,11,29.2,43.1,22.1,5.6,27.7
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,English Learners with Transitional 1-4,37,9,14,12,2,24.4,37.8,32.4,5.4,37.8
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,Students with Disabilities,66,29,28,8,1,44,42.4,12.1,1.5,13.6
2022,798,Millington Municipal Schools,Social Studies,6th through 8th,Super Subgroup,390,96,160,120,14,24.6,41,30.8,3.6,34.4
2022,800,Smith County,Biology I,9th through 12th,All Students,164,27,76,54,7,16.5,46.3,32.9,4.3,37.2
2022,800,Smith County,Biology I,9th through 12th,Black/Hispanic/Native American,22,8,11,2,1,36.4,50,9.1,4.5,13.6
2022,800,Smith County,Biology I,9th through 12th,Economically Disadvantaged,24,2,12,9,1,8.3,50,37.5,4.2,41.7
2022,800,Smith County,Biology I,9th through 12th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,800,Smith County,Biology I,9th through 12th,Students with Disabilities,20,**,**,**,**,**,**,**,**,10
2022,800,Smith County,Biology I,9th through 12th,Super Subgroup,55,14,26,13,2,25.5,47.3,23.6,3.6,27.3
2022,800,Smith County,ELA,3rd through 5th,All Students,652,109,261,227,55,16.8,40,34.8,8.4,43.3
2022,800,Smith County,ELA,3rd through 5th,Black/Hispanic/Native American,63,17,24,20,2,27,38.1,31.7,3.2,34.9
2022,800,Smith County,ELA,3rd through 5th,Economically Disadvantaged,157,43,61,46,7,27.3,38.9,29.3,4.5,33.8
2022,800,Smith County,ELA,3rd through 5th,English Learners with Transitional 1-4,7,*,*,*,*,*,*,*,*,*
2022,800,Smith County,ELA,3rd through 5th,Students with Disabilities,97,**,**,**,**,**,**,**,**,12.4
2022,800,Smith County,ELA,3rd through 5th,Super Subgroup,252,77,101,66,8,30.5,40.1,26.2,3.2,29.4
